time_stamp,humidity,pm2.5_atm,pm2.5_cf_1,sensor_index
2025-01-16 08:00:00+00:00,59.0,4.1,4.1,62207
2025-01-20 21:00:00+00:00,35.0,3.9,3.9,62207
2025-01-20 19:00:00+00:00,48.0,10.9,10.9,62207
2025-01-20 09:00:00+00:00,100.0,9.7,9.7,62207
2025-01-20 13:00:00+00:00,100.0,10.0,10.0,62207
2025-01-20 11:00:00+00:00,100.0,10.9,10.9,62207
2025-01-20 16:00:00+00:00,75.0,10.8,10.8,62207
2025-01-23 21:00:00+00:00,20.0,2.7,2.7,62207
2025-01-23 05:00:00+00:00,46.0,7.7,7.7,62207
2025-01-23 19:00:00+00:00,19.0,3.3,3.3,62207
2025-01-23 22:00:00+00:00,21.0,2.6,2.6,62207
2025-01-23 12:00:00+00:00,65.0,3.0,3.0,62207
2025-01-23 10:00:00+00:00,65.0,5.4,5.4,62207
2025-01-17 09:00:00+00:00,98.0,7.2,7.2,62207
2025-01-17 07:00:00+00:00,92.0,7.8,7.8,62207
2025-01-17 19:00:00+00:00,98.0,14.3,14.7,62207
2025-01-17 23:00:00+00:00,82.0,9.6,9.6,62207
2025-01-17 22:00:00+00:00,70.0,12.9,12.9,62207
2025-01-14 16:00:00+00:00,46.0,2.4,2.4,62207
2025-01-14 08:00:00+00:00,52.0,4.1,4.1,62207
2025-01-14 12:00:00+00:00,67.0,1.2,1.2,62207
2025-01-14 01:00:00+00:00,42.0,6.1,6.1,62207
2025-01-18 16:00:00+00:00,100.0,8.6,8.6,62207
2025-01-18 05:00:00+00:00,100.0,15.5,15.5,62207
2025-01-18 04:00:00+00:00,100.0,16.6,16.7,62207
2025-01-18 23:00:00+00:00,92.0,7.2,7.2,62207
2025-01-18 21:00:00+00:00,51.0,3.7,3.7,62207
2025-01-18 09:00:00+00:00,100.0,13.6,13.6,62207
2025-01-24 12:00:00+00:00,78.0,4.2,4.2,62207
2025-01-24 01:00:00+00:00,29.0,7.2,7.3,62207
2025-01-24 15:00:00+00:00,79.0,3.6,3.6,62207
2025-01-24 10:00:00+00:00,70.0,6.2,6.2,62207
2025-01-24 19:00:00+00:00,34.0,2.7,2.7,62207
2025-01-24 16:00:00+00:00,46.0,5.1,5.1,62207
2025-01-21 23:00:00+00:00,48.0,3.0,3.0,62207
2025-01-21 02:00:00+00:00,100.0,14.3,15.2,62207
2025-01-21 01:00:00+00:00,89.0,8.1,8.1,62207
2025-01-21 07:00:00+00:00,49.0,4.5,4.5,62207
2025-01-21 15:00:00+00:00,65.0,1.9,1.9,62207
2025-01-21 08:00:00+00:00,49.0,2.6,2.6,62207
2025-01-21 06:00:00+00:00,48.0,3.5,3.5,62207
2025-01-21 14:00:00+00:00,59.0,2.0,2.0,62207
2025-01-19 09:00:00+00:00,100.0,11.7,11.7,62207
2025-01-19 12:00:00+00:00,100.0,11.7,11.7,62207
2025-01-19 11:00:00+00:00,100.0,10.7,10.7,62207
2025-01-19 06:00:00+00:00,100.0,14.8,14.8,62207
2025-01-19 16:00:00+00:00,100.0,7.5,7.5,62207
2025-01-19 17:00:00+00:00,100.0,8.3,8.3,62207
2025-01-15 00:00:00+00:00,50.0,2.0,2.0,62207
2025-01-15 16:00:00+00:00,54.0,3.5,3.5,62207
2025-01-15 22:00:00+00:00,25.0,3.5,3.5,62207
2025-01-15 12:00:00+00:00,89.0,2.7,2.7,62207
2025-01-15 15:00:00+00:00,98.0,4.0,4.0,62207
2025-01-15 06:00:00+00:00,65.0,9.3,9.3,62207
2025-01-15 20:00:00+00:00,27.0,3.6,3.6,62207
2025-01-15 18:00:00+00:00,35.0,3.7,3.7,62207
2025-01-22 03:00:00+00:00,50.0,9.6,9.6,62207
2025-01-22 23:00:00+00:00,27.0,2.9,2.9,62207
2025-01-22 07:00:00+00:00,52.0,6.2,6.2,62207
2025-01-22 17:00:00+00:00,28.0,4.0,4.0,62207
2025-01-22 18:00:00+00:00,24.0,3.1,3.1,62207
2025-01-22 21:00:00+00:00,17.0,1.8,1.8,62207
2025-01-16 07:00:00+00:00,62.0,6.2,6.2,62207
2025-01-16 12:00:00+00:00,66.0,1.8,1.8,62207
2025-01-16 02:00:00+00:00,72.0,11.7,11.9,62207
2025-01-16 17:00:00+00:00,28.0,1.9,1.9,62207
2025-01-16 01:00:00+00:00,82.0,6.4,7.4,62207
2025-01-20 03:00:00+00:00,100.0,16.3,16.6,62207
2025-01-20 06:00:00+00:00,100.0,18.0,18.2,62207
2025-01-20 01:00:00+00:00,100.0,7.7,7.7,62207
2025-01-20 17:00:00+00:00,52.0,13.7,13.7,62207
2025-01-20 00:00:00+00:00,89.0,6.8,6.8,62207
2025-01-20 08:00:00+00:00,100.0,11.6,11.6,62207
2025-01-20 15:00:00+00:00,100.0,9.8,9.8,62207
2025-01-20 18:00:00+00:00,57.0,15.3,15.3,62207
2025-01-23 06:00:00+00:00,47.0,9.4,9.4,62207
2025-01-23 18:00:00+00:00,25.0,3.1,3.1,62207
2025-01-23 15:00:00+00:00,79.0,6.0,6.0,62207
2025-01-23 07:00:00+00:00,50.0,11.5,11.5,62207
2025-01-17 11:00:00+00:00,99.0,6.4,6.4,62207
2025-01-17 13:00:00+00:00,92.0,6.6,6.6,62207
2025-01-17 00:00:00+00:00,59.0,8.1,8.1,62207
2025-01-17 10:00:00+00:00,100.0,6.8,6.8,62207
2025-01-17 17:00:00+00:00,99.0,13.2,13.2,62207
2025-01-17 20:00:00+00:00,98.0,13.1,13.1,62207
2025-01-14 10:00:00+00:00,63.0,2.6,2.6,62207
2025-01-14 02:00:00+00:00,38.0,4.4,4.5,62207
2025-01-14 22:00:00+00:00,31.0,1.4,1.4,62207
2025-01-14 09:00:00+00:00,57.0,4.6,4.6,62207
2025-01-14 06:00:00+00:00,45.0,5.8,5.8,62207
2025-01-14 19:00:00+00:00,32.0,1.8,1.8,62207
2025-01-14 18:00:00+00:00,37.0,2.8,2.8,62207
2025-01-14 14:00:00+00:00,77.0,2.3,2.3,62207
2025-01-14 05:00:00+00:00,39.0,4.4,4.4,62207
2025-01-18 15:00:00+00:00,100.0,10.2,10.2,62207
2025-01-18 00:00:00+00:00,93.0,10.0,10.0,62207
2025-01-18 17:00:00+00:00,96.0,6.9,6.9,62207
2025-01-18 11:00:00+00:00,100.0,11.8,11.8,62207
2025-01-18 18:00:00+00:00,63.0,6.6,6.6,62207
2025-01-18 06:00:00+00:00,100.0,14.8,14.8,62207
2025-01-18 14:00:00+00:00,100.0,9.5,9.5,62207
2025-01-24 18:00:00+00:00,31.0,3.4,3.4,62207
2025-01-24 13:00:00+00:00,76.0,4.2,4.2,62207
2025-01-24 20:00:00+00:00,37.0,3.2,3.2,62207
