window_index,window_start_utc,window_stop_utc,window_start_local,window_stop_local,sensor_index,name,latitude,longitude,baseline_pm25,baseline_ok,n_hours,pm25_mean,pm25_max,enhancement_mean,enhancement_pos_mean,enhancement_pos_max,humidity_mean,window_label_utc,window_label_local
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,67465,Agrinemsors - outside,36.46259,-121.729294,1.25,True,4,1.7,2.7,0.44999999999999996,0.625,1.4500000000000002,26.25,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,67477,MH outside,36.968086,-122.03695,9.9,True,4,6.75,7.8,-3.1500000000000004,0.0,0.0,18.0,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,67817,CBS_SV,36.55621,-121.91748,2.3,True,4,4.7,5.8,2.4000000000000004,2.4000000000000004,3.5,46.75,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,68057,SCT Outside,36.43751,-121.79037,0.3,True,4,0.25,0.4,-0.049999999999999996,0.025,0.1,26.5,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,68117,Lynwood Place (Outside),36.94366,-121.797195,8.25,True,4,11.15,22.1,2.8999999999999995,4.137499999999999,13.85,38.5,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,68515,Lower Beatty,37.204376,-122.077896,0.1,True,1,1.5,1.5,1.4,1.4,1.4,30.0,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,68533,N.H. Hatton Road,36.54794,-121.9143,2.3,True,4,4.125,5.3,1.8250000000000002,1.8250000000000002,3.0,31.5,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,69259,Summit West - Mountain Charlie,37.133663,-121.99027,0.9,True,4,2.125,2.4,1.225,1.225,1.5,23.25,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,69267,Calera Wine Company,36.738834,-121.37092,1.3,True,1,1.0,1.0,-0.3,0.0,0.0,20.0,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,69557,Ashley and Balir,37.053818,-122.076485,12.9,True,4,3.125,8.6,-9.775,0.0,0.0,,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,69681,Front Porch,36.876312,-121.62787,4.9,True,4,6.55,10.8,1.6499999999999997,2.0749999999999997,5.9,33.0,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,69899,The Dunes Marina,36.66424,-121.80471,3.8,True,4,5.3,6.2,1.5000000000000002,1.5000000000000002,2.4000000000000004,50.0,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,70475,Aviator Ct,37.0524,-122.03299,12.05,True,4,3.3249999999999997,6.1,-8.725000000000001,0.0,0.0,23.25,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,70871,Bear Creek Rec,37.141594,-122.08988,0.2,True,4,0.125,0.2,-0.07500000000000001,0.0,0.0,75.0,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,71541,Felton Heights,37.042908,-122.089485,5.3,True,4,5.8,7.8,0.5,0.75,2.5,39.5,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,71791,Schiller2,36.970497,-122.05811,1.5,True,4,2.725,3.0,1.225,1.225,1.5,26.75,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,71793,Quail Hollow Bowl,37.08128,-122.07145,10.15,True,4,4.1,7.2,-6.050000000000001,0.0,0.0,30.5,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,72253,Buena Vista Outside,37.1509,-122.1251,9.75,True,4,10.775,24.0,1.025,3.5625,14.25,49.5,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,72333,Spring Street Outside,36.982567,-122.04551,3.55,True,4,4.4,4.7,0.8500000000000001,0.8500000000000001,1.1500000000000004,18.5,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,72573,Sensor3,36.82974,-121.64596,2.6,True,4,3.7,8.4,1.1,1.5500000000000003,5.800000000000001,27.25,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,72597,San Bernabe,36.589924,-121.90349,0.35,True,4,0.275,0.4,-0.07499999999999993,0.0125,0.05,41.25,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,73195,Hihn/Azalea,37.074978,-122.07756,19.0,True,4,7.4,14.2,-11.6,0.0,0.0,48.5,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,73219,CV Village,36.481075,-121.733665,2.0,True,4,2.675,3.6,0.675,0.9,1.6,29.75,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,73589,HolbrookHouse,37.05646,-122.02592,53.85,True,4,34.175,53.3,-19.674999999999997,0.0,0.0,51.25,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,73683,Harper Court,36.97484,-121.989395,5.1,True,4,5.45,5.9,0.3500000000000003,0.3500000000000003,0.8000000000000007,27.5,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,74183,Shear Creek,37.202442,-122.06677,0.4,True,4,0.775,1.1,0.37499999999999994,0.37499999999999994,0.7000000000000001,25.75,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,74529,Edgefield Drive,36.56183,-121.90849,1.2,True,4,2.375,2.9,1.175,1.175,1.7,47.5,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,74825,Nobel Gulch Park,36.97698,-121.95003,5.1,True,4,7.625,8.8,2.5250000000000004,2.5250000000000004,3.700000000000001,76.0,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,75019,The Cosmic Center,36.816586,-121.73004,3.25,True,4,2.225,3.5,-1.025,0.0625,0.25,16.5,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,75153,Spyglass #16,36.586884,-121.94758,3.25,True,4,4.7,5.7,1.4500000000000002,1.4500000000000002,2.45,35.5,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,75753,"Corallitos, CA",36.978012,-121.82062,3.2,True,4,4.625,6.8,1.4249999999999998,1.4249999999999998,3.6,10.75,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,76373,OnTheCliff,36.962433,-122.05608,4.15,True,4,6.0,7.0,1.8499999999999999,1.8499999999999999,2.85,29.25,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,76499,Harper,36.568073,-121.70494,2.0,True,4,3.025,5.8,1.025,1.125,3.8,9.75,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,77051,Navigator Drive,37.05044,-122.03397,14.55,True,4,2.35,4.6,-12.2,0.0,0.0,20.0,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,77451,Big Foot Hill,37.038143,-122.07705,22.25,True,4,9.425,23.9,-12.825000000000001,0.41249999999999964,1.6499999999999986,42.0,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,77841,MVRR,36.97136,-121.86338,2.4,True,4,5.275,6.5,2.875,2.875,4.1,23.5,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,78287,Big Redwood Park,37.114243,-121.98243,1.3,True,4,2.55,3.5,1.25,1.25,2.2,19.5,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,78433,Pippin,37.04834,-121.96994,1.15,True,4,1.725,2.1,0.5750000000000002,0.5750000000000002,0.9500000000000002,22.75,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,78919,19yoZemite,36.617065,-121.828094,0.1,True,4,0.15,0.3,0.049999999999999975,0.049999999999999975,0.1999999999999999,23.75,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,80409,Live Oak Santa Cruz,36.97257,-121.990425,4.2,True,4,3.625,3.9,-0.5750000000000002,0.0,0.0,35.75,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,80813,Hickman Ct.,36.959995,-121.97731,6.300000000000001,True,4,8.675,9.8,2.3749999999999996,2.3749999999999996,3.5,25.0,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,81047,Dover and Howe Outdoor,36.99021,-121.972244,4.05,True,4,5.5,6.2,1.4500000000000002,1.4500000000000002,2.1500000000000004,27.75,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,81075,Wente Greenfield Office,36.279583,-121.30499,1.7,True,4,4.425,8.0,2.725,2.725,6.3,23.75,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,81843,Miss Eddie’s House,36.543636,-121.92493,3.05,True,4,6.625,8.5,3.575,3.575,5.45,34.25,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,82067,Los Altos Drive,36.966465,-121.88861,9.1,True,4,9.175,10.1,0.07499999999999885,0.4749999999999992,0.9999999999999982,32.25,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,82459,Summit Rd.,37.035297,-121.74771,0.55,True,4,2.325,2.8,1.775,1.775,2.25,27.5,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,82905,Cresta Vista,37.139587,-122.12675,12.7,True,4,3.85,6.8,-8.85,0.0,0.0,21.5,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,83259,Outside-Tinkers,37.114655,-122.10561,7.0,True,4,2.8,4.8,-4.2,0.0,0.0,34.75,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,83931,Carmel Highlands,36.487633,-121.935036,2.2,True,4,5.175,6.6,2.975,2.975,4.4,52.0,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,83999,Brookdale,37.104656,-122.111984,13.0,True,4,3.625,6.7,-9.375,0.0,0.0,39.5,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,84007,AHMF,37.111412,-121.99222,1.4,True,4,3.1,5.2,1.7000000000000002,1.7000000000000002,3.8,19.75,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,84061,Outlook Drive - Carmel,36.56402,-121.900856,1.8,True,4,3.125,3.9,1.325,1.325,2.1,30.75,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,84119,Sleeper Gulch,37.20419,-122.10903,1.6,True,4,0.7999999999999999,1.7,-0.8000000000000002,0.02499999999999995,0.0999999999999998,94.75,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,84123,Upper Pine Hills Drive,36.561016,-121.89387,1.2,True,4,2.75,3.5,1.55,1.55,2.3,26.5,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,84215,Schulties Rd,37.118244,-121.96298,1.05,True,4,1.025,1.5,-0.025000000000000046,0.11249999999999998,0.4499999999999999,19.5,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,84249,Huntington Ct,36.981586,-121.870636,1.75,True,4,5.1,6.0,3.35,3.35,4.25,32.0,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,84581,car wash,36.98461,-121.98995,5.4,True,4,5.575,6.3,0.1749999999999996,0.2749999999999997,0.8999999999999995,15.0,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,85101,Trescony Backyard,36.968403,-122.040886,3.25,True,4,2.625,3.4,-0.625,0.03749999999999998,0.1499999999999999,29.75,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,85575,Sunrise,37.09469,-122.114235,1.1,True,4,1.9500000000000002,4.0,0.85,0.9249999999999999,2.9,28.25,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,85723,Ryder Road,37.075024,-122.041916,1.0,True,4,2.3,4.6,1.3,1.3,3.6,30.75,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,87653,Amity Ranch,36.552326,-121.11999,19.9,True,4,17.55,19.0,-2.3499999999999988,0.0,0.0,18.25,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,90443,Bohnen Road,37.070023,-121.95988,1.0,True,4,1.95,2.0,0.95,0.95,1.0,33.0,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,92225,Aptos Hills,36.94754,-121.83052,2.9,True,4,5.45,8.1,2.55,2.55,5.199999999999999,26.0,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,93521,Marc's weather station,36.596676,-121.909584,2.4,True,4,2.15,2.4,-0.2499999999999999,0.0,0.0,28.0,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,96241,East Garrison,36.65262,-121.73911,3.0,True,4,3.625,4.3,0.6249999999999999,0.6249999999999999,1.2999999999999998,40.5,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,96633,Chalone Vineyard,36.470284,-121.229744,1.0,True,4,0.975,1.9,-0.02500000000000001,0.22499999999999998,0.8999999999999999,19.25,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,96829,BDUESD,37.062332,-122.14793,5.3,True,4,1.275,1.4,-4.025,0.0,0.0,27.25,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,97265,Post Ranch Sierra Mar South,36.22973,-121.77173,0.6499999999999999,True,4,1.725,2.1,1.0750000000000002,1.0750000000000002,1.4500000000000002,41.0,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,98167,Skyline Goat Trail,37.179832,-122.02993,0.15,True,4,0.4,0.6,0.2499999999999999,0.2499999999999999,0.4499999999999999,20.75,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,98209,Weather_Rock,36.779118,-121.72451,5.1,True,4,2.625,3.7,-2.4749999999999996,0.0,0.0,20.5,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,102596,Olive Springs Near Quarry,37.058266,-121.92316,0.8500000000000001,True,4,1.175,1.4,0.3249999999999999,0.3374999999999999,0.5499999999999998,49.0,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,103870,Upper Zayante,37.161026,-122.013176,1.4,True,4,1.7000000000000002,2.1,0.3000000000000001,0.3000000000000001,0.7000000000000002,27.5,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,104680,Westside Lighthouse,36.954346,-122.032135,8.8,True,4,9.225,10.6,0.42499999999999916,0.6999999999999997,1.799999999999999,40.5,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,108636,Outside,37.232243,-122.14726,0.6,True,4,2.525,3.3,1.9249999999999998,1.9249999999999998,2.7,24.0,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,109182,Cloud's Rest,37.150047,-122.00445,0.4,True,4,1.35,1.9,0.95,0.95,1.5,27.0,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,109416,Carbonera,36.997307,-122.0149,4.7,True,4,4.05,4.5,-0.6500000000000002,0.0,0.0,22.5,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,109528,Hester Creek,37.088043,-121.94188,0.95,True,4,1.7,2.0,0.75,0.75,1.05,27.25,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
-7,2025-01-15 19:00:00+00:00,2025-01-15 23:00:00+00:00,2025-01-15 11:00:00-08:00,2025-01-15 15:00:00-08:00,109856,Moongoat,37.0232,-121.9364,1.3,True,4,3.475,4.2,2.175,2.175,2.9000000000000004,27.5,2025-01-15 19:00 to 23:00 UTC,Jan 15 11:00 AM to 03:00 PM PT
